sh201000 R003
sz150110 华商500A
sz150111 华商500B
sz150112 工银100A
sz150113 工银100B
sz150114 惠裕B
sz150115 同丰B
sz150117 房地产A
sz150118 房地产B
sz150120 鼎利进取
sz150121 银河优先
sz150122 银河进取
sz150123 建信50A
sz150124 建信50B
sz150127 双增B
sz150128 工银增B
sz150129 丰利债B
sz150130 医药A
sz150131 医药B
sz150132 元盛B
sz150133 德信A
sz150134 德信B
sz150137 宝利B
sz150138 银华800A
sz150139 银华800B
sz150140 国金300A
sz150141 国金300B
sz150142 互利债B
sz150143 转债A
sz150144 转债B
sz150145 300高贝A
sz150146 300高贝B
sz150147 同利B
sz150148 800医药A
sz150149 800医药B
sz150150 800有色A
sz150151 800有色B
sz150152 创业板A
sz150153 创业板B
sz150154 惠丰B
sz150156 中银互B
sz150157 800金融A
sz150158 800金融B
sz150160 通福B
sz150161 惠鑫B
sz150164 可转债A
sz150165 可转债B
sz150167 银华300A
sz150168 银华300B
sz150169 恒生A
sz150170 恒生B
sz150171 申万证券A
sz150172 申万证券B
sz150175 银华H股A
sz150176 银华H股B
sz150177 非银行A
sz150178 非银行B
sz150179 信息A
sz150180 信息B
sz150181 军工A
sz150182 军工B
sz150184 环保A
sz150185 环保B
sz150186 SW军工A
sz150187 SW军工B
sz150188 转债优先
sz150189 转债进取
sz150190 NCF环保A
sz150191 NCF环保B
sz150192 地产A
sz150193 地产B
sz150194 互联网A
sz150195 互联网B
sz159001 保证金
sz159003 招商快线
sz159900 申赎现金
sz159901 深100ETF
sz159902 中小板
sz159903 深成ETF
sz159905 深红利
sz159906 深成长
sz159907 中小300
sz159908 深F200
sz159909 深TMT
sz159910 深F120
sz159911 民营ETF
sz159912 深300ETF
sz159913 深价值
sz159915 创业板
sz159916 深F60
sz159917 中小成长
sz159918 中创400
sz159919 300ETF
sz159920 恒生ETF
sz159921 中小等权
sz159922 500ETF
sz159923 100ETF
sz159924 300等权
sz159925 南方300
sz159926 国债ETF
sz159927 A300ETF
sz159928 消费ETF
sz159929 医药ETF
sz159930 能源ETF
sz159931 金融ETF
sz159932 500深ETF
sz159933 金地ETF
sz159934 黄金ETF
sz159935 景顺500
sz159936 可选消费
sz159937 博时黄金
sz160105 南方积配
sz160106 南方高增
sz160119 南方500
sz160128 南方金利
sz160130 南方永利
sz160131 南方聚利
sz160133 南方天元
sz160211 国泰小盘
sz160212 国泰估值
sz160215 国泰价值
sz160220 国泰淘新
sz160311 华夏蓝筹
sz160314 华夏行业
sz160505 博时主题
sz160513 稳健债A
sz160515 安丰18
sz160607 鹏华价值
sz160610 鹏华动力
sz160611 鹏华治理
sz160613 鹏华创新
sz160615 鹏华300
sz160616 鹏华500
sz160617 鹏华丰润
sz160621 中小企债
sz160706 嘉实300
sz160716 嘉实50
sz160717 嘉实恒生
sz160720 中期企债
sz160805 长盛同智
sz160807 长盛300
sz160810 长盛同丰
sz160812 长盛同益
sz160910 大成创新
sz160915 大成景丰
sz160916 优选LOF
sz160918 大成小盘
sz161005 富国天惠
sz161010 富国天丰
sz161015 富国天盈
sz161019 富国天锋
sz161117 易基永旭
sz161119 易基综债
sz161210 国投全球
sz161213 国投消费
sz161216 双债A
sz161221 双债C
sz161505 银河通利
sz161607 融通巨潮
sz161610 融通领先
sz161614 融通添利
sz161706 招商成长
sz161713 招商信用
sz161810 银华内需
sz161811 银华300
sz161813 银华信用
sz161820 银华纯债
sz161821 银华50A
sz161903 万家优选
sz161908 万家添利
sz161911 万家强债
sz162006 长城久富
sz162207 泰达效率
sz162307 海富100
sz162308 海富增利
sz162411 华宝油气
sz162605 景顺鼎益
sz162607 景顺资源
sz162703 广发小盘
sz162711 广发500L
sz162715 广发聚源
sz163001 长信100
sz163112 申万债券
sz163210 诺安纯债
sz163302 大摩资源
sz163402 兴全趋势
sz163407 兴全300
sz163412 兴全轻资
sz163415 兴全模式
sz163503 天治核心
sz163801 中银中国
sz163819 中银信用
sz163821 中银300E
sz163824 中银盛利
sz164105 华富强债
sz164205 天弘深成
sz164702 添富季红
sz164808 工银四季
sz164810 工银纯债
sz164814 工银双债
sz164815 工银资源
sz164902 交银添利
sz165309 建信300
sz165313 建信优势
sz165508 信诚深度
sz165509 信诚增强
sz165516 信诚周期
sz166001 中欧趋势
sz166006 中欧小盘
sz166007 中欧300
sz166008 中欧强债
sz166902 民生增利
sz166904 民生添利
sz167901 华宸300
sz184688 基金开元
sz184689 基金普惠
sz184690 基金同益
sz184691 基金景宏
sz184692 基金裕隆
sz184693 基金普丰
sz184698 基金天元
sz184699 基金同盛
sz184701 基金景福
sz184703 基金金盛
sz184705 基金裕泽
sz184706 基金天华
sz184721 基金丰和
sz184722 基金久嘉
sz184728 基金鸿阳
sz200002 万科B
sz200003 PT金田B
sz200011 深物业B
sz200012 南玻B
sz200013 *ST石化B
sz200015 PT中浩B
sz200016 深康佳B
sz200017 深中华B
sz200018 *ST中冠B
sz200019 深深宝B
sz200020 深华发B
sz200022 深赤湾B
sz200024 招商局B
sz200025 特力B
sz200026 飞亚达B
sz200028 一致B
sz200029 深深房B
sz200030 富奥B
sz200037 深南电B
sz200039 中集B
sz200041 *ST本实B
sz200045 深纺织B
sz200053 深基地B
sz200054 建摩B
sz200055 方大B
sz200056 *ST国商B
sz200057 *ST大洋B
sz200058 深赛格B
sz200152 山航B
sz200160 南江B
sz200168 雷伊B
sz200413 东旭B
sz200418 小天鹅B
sz200429 粤高速B
sz200468 宁通信B
sz200488 晨鸣B
sz200505 珠江B
sz200512 闽灿坤B
sz200513 丽珠B
sz200521 皖美菱B
sz200530 大冷B
sz200539 粤电力B
sz200541 粤照明B
sz200550 江铃B
sz200553 沙隆达B
sz200570 苏常柴B
sz200581 苏威孚B
sz200596 古井贡B
sz200613 大东海B
sz200625 长安B
sz200706 瓦轴B
sz200725 京东方B
sz200726 鲁泰B
sz200761 本钢板B
sz200770 *ST武锅B
sz200771 杭汽轮B
sz200869 张裕B
sz200986 粤华包B
sz200992 中鲁B
sz300001 特锐德
sz300002 神州泰岳
sz300003 乐普医疗
sz300004 南风股份
sz300005 探路者
sz300006 莱美药业
sz300007 汉威电子
sz300008 上海佳豪
sz300009 安科生物
sz300010 立思辰
sz300011 鼎汉技术
sz300012 华测检测
sz300013 新宁物流
sz300014 亿纬锂能
sz300015 爱尔眼科
sz300016 北陆药业
sz300017 网宿科技
sz300018 中元华电
sz300019 硅宝科技
sz300020 银江股份
sz300021 大禹节水
sz300022 吉峰农机
sz300023 宝德股份
sz300024 机器人
sz300025 华星创业
sz300026 红日药业
sz300027 华谊兄弟
sz300028 金亚科技
sz300029 天龙光电
sz300030 阳普医疗
sz300031 宝通带业
sz300032 金龙机电
sz300033 同花顺
sz300034 钢研高纳
sz300035 中科电气
sz300036 超图软件
sz300037 新宙邦
sz300038 梅泰诺
sz300039 上海凯宝
sz300040 九洲电气
sz300041 回天新材
sz300042 朗科科技
sz300043 互动娱乐
sz300044 赛为智能
sz300045 华力创通
sz300046 台基股份
sz300047 天源迪科
sz300048 合康变频
sz300049 福瑞股份
sz300050 世纪鼎利
sz300051 三五互联
sz300052 中青宝
sz300053 欧比特
sz300054 鼎龙股份
sz300055 万邦达
sz300056 三维丝
sz300057 万顺股份
sz300058 蓝色光标
sz300059 东方财富
sz300061 康耐特
sz300062 中能电气
sz300063 天龙集团
sz300064 豫金刚石
sz300065 海兰信
sz300066 三川股份
sz300067 安诺其
sz300068 南都电源
sz300069 金利华电
sz300070 碧水源
sz300071 华谊嘉信
sz300072 三聚环保
sz300073 当升科技
sz300074 华平股份
sz300075 数字政通
sz300076 GQY视讯
sz300077 国民技术
sz300078 中瑞思创
sz300079 数码视讯
sz300080 新大新材
sz300081 恒信移动
sz300082 奥克股份
sz300083 劲胜精密
sz300084 海默科技
sz300085 银之杰
sz300086 康芝药业
sz300087 荃银高科
sz300088 长信科技
sz300089 长城集团
sz300090 盛运股份
sz300091 金通灵
sz300092 科新机电
sz300093 金刚玻璃
sz300094 国联水产
sz300095 华伍股份
sz300096 易联众
sz300097 智云股份
sz300098 高新兴
sz300099 尤洛卡
sz300100 双林股份
sz300101 振芯科技
sz300102 乾照光电
sz300103 达刚路机
sz300104 乐视网
sz300105 龙源技术
sz300106 西部牧业
sz300107 建新股份
sz300108 双龙股份
sz300109 新开源
sz300110 华仁药业
sz300111 向日葵
sz300112 万讯自控
sz300113 顺网科技
sz300114 中航电测
sz300115 长盈精密
sz300116 坚瑞消防
sz300117 嘉寓股份
sz300118 东方日升
sz300119 瑞普生物
sz300120 经纬电材
sz300121 阳谷华泰
sz300122 智飞生物
sz300123 太阳鸟
sz300124 汇川技术
sz300125 易世达
sz300126 锐奇股份
sz300127 银河磁体
sz300128 锦富新材
sz300129 泰胜风能
sz300130 新国都
sz300131 英唐智控
sz300132 青松股份
sz300133 华策影视
sz300134 大富科技
sz300135 宝利沥青
sz300136 信维通信
sz300137 先河环保
sz300138 晨光生物
sz300139 福星晓程
sz300140 启源装备
sz300141 和顺电气
sz300142 沃森生物
sz300143 星河生物
sz300144 宋城演艺
sz300145 南方泵业
sz300146 汤臣倍健
sz300147 香雪制药
sz300148 天舟文化
sz300149 量子高科
sz300150 世纪瑞尔
sz300151 昌红科技
sz300152 燃控科技
sz300153 科泰电源
sz300154 瑞凌股份
sz300155 安居宝
sz300156 神雾环保
sz300157 恒泰艾普
sz300158 振东制药
sz300159 新研股份
sz300160 秀强股份
sz300161 华中数控
sz300162 雷曼光电
sz300163 先锋新材
sz300164 通源石油
sz300165 天瑞仪器
sz300166 东方国信
sz300167 迪威视讯
sz300168 万达信息
sz300169 天晟新材
sz300170 汉得信息
sz300171 东富龙
sz300172 中电环保
sz300173 松德股份
sz300174 元力股份
sz300175 朗源股份
sz300176 鸿特精密
sz300177 中海达
sz300178 腾邦国际
sz300179 四方达
sz300180 华峰超纤
sz300181 佐力药业
sz300182 捷成股份
sz300183 东软载波
sz300184 力源信息
sz300185 通裕重工
sz300186 大华农
sz300187 永清环保
sz300188 美亚柏科
sz300189 神农大丰
sz300190 维尔利
sz300191 潜能恒信
sz300192 科斯伍德
sz300193 佳士科技
sz300194 福安药业
sz300195 长荣股份
sz300196 长海股份
sz300197 铁汉生态
sz300198 纳川股份
sz300199 翰宇药业
sz300200 高盟新材
sz300201 海伦哲
sz300202 聚龙股份
sz300203 聚光科技
sz300204 舒泰神
sz300205 天喻信息
sz300206 理邦仪器
sz300207 欣旺达
sz300208 恒顺电气
sz300209 天泽信息
sz300210 森远股份
sz300211 亿通科技
sz300212 易华录
sz300213 佳讯飞鸿
sz300214 日科化学
sz300215 电科院
sz300216 千山药机
sz300217 东方电热
sz300218 安利股份
sz300219 鸿利光电
sz300220 金运激光
sz300221 银禧科技
sz300222 科大智能
sz300223 北京君正
sz300224 正海磁材
sz300225 金力泰
sz300226 上海钢联
sz300227 光韵达
sz300228 富瑞特装
sz300229 拓尔思
sz300230 永利带业
sz300231 银信科技
sz300232 洲明科技
sz300233 金城医药
sz300234 开尔新材
sz300235 方直科技
sz300236 上海新阳
sz300237 美晨科技
sz300238 冠昊生物
sz300239 东宝生物
sz300240 飞力达
sz300241 瑞丰光电
sz300242 明家科技
sz300243 瑞丰高材
sz300244 迪安诊断
sz300245 天玑科技
sz300246 宝莱特
sz300247 桑乐金
sz300248 新开普
sz300249 依米康
sz300250 初灵信息
sz300251 光线传媒
sz300252 金信诺
sz300253 卫宁软件
sz300254 仟源医药
sz300255 常山药业
sz300256 星星科技
sz300257 开山股份
sz300258 精锻科技
sz300259 新天科技
sz300260 新莱应材
sz300261 雅本化学
sz300262 巴安水务
sz300263 隆华节能
sz300264 佳创视讯
sz300265 通光线缆
sz300266 兴源过滤
sz300267 尔康制药
sz300268 万福生科
sz300269 联建光电
sz300270 中威电子
sz300271 华宇软件
sz300272 开能环保
sz300273 和佳股份
sz300274 阳光电源
sz300275 梅安森
sz300276 三丰智能
sz300277 海联讯
sz300278 华昌达
sz300279 和晶科技
sz300280 南通锻压
sz300281 金明精机
sz300282 汇冠股份
sz300283 温州宏丰
sz300284 苏交科
sz300285 国瓷材料
sz300286 安科瑞
sz300287 飞利信
sz300288 朗玛信息
sz300289 利德曼
sz300290 荣科科技
sz300291 华录百纳
sz300292 吴通通讯
sz300293 蓝英装备
sz300294 博雅生物
sz300295 三六五网
sz300296 利亚德
sz300297 蓝盾股份
sz300298 三诺生物
sz300299 富春通信
sz300300 汉鼎股份
sz300301 长方照明
sz300302 同有科技
sz300303 聚飞光电
sz300304 云意电气
sz300305 裕兴股份
sz300306 远方光电
sz300307 慈星股份
sz300308 中际装备
sz300309 吉艾科技
sz300310 宜通世纪
sz300311 任子行
sz300312 邦讯技术
sz300313 天山生物
sz300314 戴维医疗
sz300315 掌趣科技
sz300316 晶盛机电
sz300317 珈伟股份
sz300318 博晖创新
sz300319 麦捷科技
sz300320 海达股份
sz300321 同大股份
sz300322 硕贝德
sz300323 华灿光电
sz300324 旋极信息
sz300325 德威新材
sz300326 凯利泰
sz300327 中颖电子
sz300328 宜安科技
sz300329 海伦钢琴
sz300330 华虹计通
sz300331 苏大维格
sz300332 天壕节能
sz300333 兆日科技
sz300334 津膜科技
sz300335 迪森股份
sz300336 新文化
sz300337 银邦股份
sz300338 开元仪器
sz300339 润和软件
sz300340 科恒股份
sz300341 麦迪电气
sz300342 天银机电
sz300343 联创节能
sz300344 太空板业
sz300345 红宇新材
sz300346 南大光电
sz300347 泰格医药
sz300348 长亮科技
sz300349 金卡股份
sz300350 华鹏飞
sz300351 永贵电器
sz300352 北信源
sz300353 东土科技
sz300354 东华测试
sz300355 蒙草抗旱
sz300356 光一科技
sz300357 我武生物
sz300358 楚天科技
sz300359 全通教育
sz300360 炬华科技
sz300361 奥赛康
sz300362 天保重装
sz300363 博腾股份
sz300365 恒华科技
sz300366 创意信息
sz300367 东方网力
sz300368 汇金股份
sz300369 绿盟科技
sz300370 安控科技
sz300371 汇中股份
sz300372 欣泰电气
sz300373 扬杰科技
sz300375 鹏翎股份
sz300376 易事特
sz300377 赢时胜
sz300378 鼎捷软件
sz300379 东方通
sz300380 安硕信息
sz300381 溢多利
sz300382 斯莱克
sz300383 光环新网
sz300384 三联虹普
sz300385 雪浪环境
sz300386 飞天诚信
sz300387 富邦股份
sz300388 国祯环保
sz300389 艾比森
sz300390 天华超净
sz300391 康跃科技
sz300392 腾信股份
sz300393 中来股份
sz300395 菲利华
sz300396 迪瑞医疗
sz300397 天和防务
sz300398 飞凯材料
sz300399 京天利
sz300400 劲拓股份
sz300401 花园生物
sz300402 宝色股份
sz300403 地尔汉宇
sz300405 科隆精化
sz300406 九强生物
sz500159 景顺500
